10,10,10,0,0,10,10,0,10,10,0,10,0,10,0,14,0,0,0,0,10,0,0,10,0,10,10,0,0,10,10,0
10,10,0,10,10,0,0,10,0,10,0,10,10,0,14,10,7,14,10,14,14,10,0,10,0,0,0,10,0,0,10,0
15,0,10,15,15,0,10,0,0,15,0,15,0,14,10,14,6,10,0,10,10,0,10,0,10,10,0,0,10,0,15,0
0,0,0,0,0,0,15,0,0,0,0,0,0,0,10,10,6,14,10,0,15,0,10,0,15,0,0,10,15,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,12,36,10,14,31,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,4,4,4,4,4,4,4,4,4,4,10,10,0,0,0,10,10,4,4,4,4,4,4,4,4,4,4,4,4,4
5,5,5,5,5,5,5,5,5,10,10,10,10,14,10,0,11,0,10,5,5,5,5,5,5,5,5,5,5,5,5,5
5,5,5,5,5,5,5,5,10,10,14,10,0,0,0,0,10,14,10,10,5,5,5,5,5,5,5,5,5,5,5,5
5,5,5,5,5,10,10,10,10,0,0,0,14,10,0,0,0,0,0,10,10,10,10,5,5,5,5,5,5,5,5,5
5,5,5,5,5,10,10,14,0,14,10,0,0,0,0,10,0,0,0,0,0,14,10,10,5,5,5,5,5,5,5,5
5,5,5,5,10,10,0,0,0,0,0,0,14,0,0,0,14,0,10,14,0,0,0,10,10,5,5,5,5,5,5,5
10,10,10,10,10,14,0,0,10,4,4,10,0,10,7,0,0,0,0,0,10,0,0,14,10,5,5,5,5,5,5,5
10,10,0,10,0,0,0,0,10,10,10,0,0,0,6,14,10,4,4,4,10,14,0,10,10,10,10,5,5,5,5,5
0,0,10,14,10,0,0,10,0,10,0,14,0,0,6,0,10,10,5,5,5,10,0,0,0,14,10,10,10,10,5,5
0,10,0,12,0,0,14,0,0,0,0,0,14,0,10,0,0,10,10,10,10,10,0,10,0,0,0,0,10,10,10,10
10,10,4,10,0,0,10,0,14,0,10,0,10,0,14,10,0,0,10,14,14,0,0,14,0,0,10,14,0,0,10,10
14,10,10,0,14,0,0,10,0,0,0,8,8,7,0,0,14,0,0,10,0,0,10,0,0,0,14,0,10,0,0,14
0,0,0,0,0,14,0,0,13,0,0,0,12,32,0,0,0,14,0,0,0,0,0,0,10,7,0,10,0,14,0,10
10,14,10,0,0,10,4,4,10,4,4,10,10,4,4,4,4,10,0,0,10,0,14,0,0,6,0,0,0,10,14,10
10,10,0,14,10,10,5,5,5,5,5,5,5,5,5,5,5,5,10,0,0,0,12,0,7,9,18,0,0,0,0,0
10,0,0,0,0,10,10,10,5,5,5,5,5,5,10,5,5,5,10,0,14,0,10,0,6,12,36,12,0,0,13,14
0,14,0,10,0,0,14,10,10,5,5,10,10,5,5,5,10,10,0,0,0,10,0,0,10,10,10,10,0,0,0,10
0,0,0,10,14,0,10,0,10,10,10,10,10,10,10,10,10,0,14,0,10,10,4,4,4,10,10,10,4,4,10,10
10,0,0,0,10,0,14,0,0,14,10,10,0,14,10,0,14,0,0,0,0,10,10,5,5,10,10,10,10,10,10,10
0,0,10,14,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,10,0,14,10,10,10,10,10,10,10,14,10,14
0,14,0,10,0,0,15,0,14,0,10,0,0,0,14,0,0,10,0,14,0,0,0,0,14,10,10,10,0,0,0,14
10,0,0,0,0,0,0,0,0,0,0,0,14,0,0,12,0,0,0,0,10,10,0,0,0,0,0,14,0,0,14,10
10,0,14,13,0,0,0,12,0,14,0,10,0,0,0,10,0,0,13,0,0,0,14,0,10,14,10,0,0,10,0,0
14,14,10,10,4,4,4,10,0,10,0,0,14,0,0,0,0,0,0,14,0,10,0,14,0,0,15,0,0,14,0,10
0,0,14,10,10,10,10,10,0,0,14,0,0,10,4,4,4,4,10,0,0,0,0,0,0,41,0,0,17,0,0,14
10,14,0,0,10,10,14,0,10,0,0,0,10,0,10,10,5,10,10,14,14,0,0,0,0,40,0,12,0,0,0,14
14,0,10,0,0,0,0,0,0,0,10,14,0,0,0,10,10,10,14,0,10,0,16,12,36,38,12,10,0,0,0,10
10,0,14,14,0,14,14,14,0,14,0,0,14,0,14,14,10,0,0,14,0,7,0,10,10,10,10,0,14,0,0,14
10,10,0,10,10,0,10,10,14,14,14,10,0,10,10,0,14,14,10,0,0,32,0,0,14,10,14,10,0,0,0,0
10,10,0,15,12,36,15,15,10,10,0,15,0,0,15,0,10,0,0,0,13,0,0,0,0,14,14,0,0,0,0,0
4,4,4,10,10,10,4,4,4,4,4,4,10,4,4,4,4,4,4,4,10,4,4,4,10,14,10,4,4,4,10,4
5,5,5,5,10,10,5,5,5,5,5,5,10,5,5,5,5,5,5,5,5,5,5,5,10,14,10,10,5,5,5,5
5,5,5,5,10,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,10,7,8,10,5,5,5,5
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,0,19,0,10,5,5,5,5
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,10,0,42,0,10,5,5,5,5
