10,10,10,10,0,10,10,10,10,10,0,10,10,10,7,0,10,10,0,0,10,10,10,10,10,10,0,10,10,10,10,10
0,10,10,10,10,10,14,10,10,0,10,10,10,0,9,7,10,10,10,10,10,10,10,10,0,10,10,10,0,10,10,0
10,10,0,10,10,0,0,0,0,10,10,0,0,0,0,6,0,10,10,0,10,0,14,10,10,10,10,0,10,10,10,10
10,14,10,10,0,14,0,10,0,14,0,0,0,0,0,6,0,0,0,14,0,0,0,0,0,0,14,10,10,10,0,10
10,0,0,0,10,0,0,0,10,0,0,0,0,0,11,6,0,0,0,10,0,10,0,14,10,0,0,0,0,10,10,14
0,14,0,0,0,0,10,0,0,0,0,0,0,10,10,10,14,0,0,0,14,10,0,0,0,14,0,10,0,0,0,14
0,0,10,0,0,14,0,0,0,0,0,14,10,10,0,0,10,8,7,0,10,0,0,0,0,0,10,0,14,0,0,10
10,0,0,0,10,0,0,10,7,8,8,10,0,0,0,10,0,0,6,0,0,0,14,10,0,0,0,0,0,10,0,0
10,0,0,14,0,0,0,0,6,0,0,0,0,10,0,0,0,0,6,0,0,0,0,0,0,0,0,10,0,0,0,10
14,0,10,0,0,0,0,12,6,0,0,0,0,0,0,0,7,8,9,8,7,10,0,0,10,14,0,0,0,10,0,10
0,0,14,10,0,0,0,10,10,0,0,0,0,0,0,0,31,0,0,0,6,0,0,0,0,0,0,0,14,0,0,14
10,0,0,0,0,0,0,0,10,10,2,2,2,2,2,2,2,2,2,2,10,0,0,0,0,0,0,10,0,0,0,10
0,0,0,0,0,12,0,0,0,10,10,3,3,3,3,3,3,3,10,10,0,0,13,0,0,0,0,14,0,0,0,0
0,14,0,0,0,10,0,0,14,0,10,10,10,10,10,10,10,10,10,0,14,0,10,0,0,12,0,0,10,14,10,14
10,0,10,0,14,0,0,10,0,0,10,0,10,10,10,10,0,14,0,0,0,0,0,0,0,10,0,10,0,0,15,10
10,0,0,0,0,0,0,14,0,0,0,14,0,0,0,0,0,0,0,10,10,0,14,0,0,0,0,0,0,16,0,10
10,0,14,10,0,0,10,0,0,0,0,10,10,0,0,0,14,0,10,0,0,0,0,10,0,14,0,0,0,10,0,10
0,0,0,10,8,7,0,10,14,0,0,0,0,0,12,0,0,0,0,0,14,0,0,0,14,0,10,0,0,0,0,14
10,0,14,0,0,6,0,0,0,0,10,0,0,14,10,0,0,0,0,10,0,10,0,8,7,8,0,0,10,14,0,0
0,0,10,0,16,6,0,12,0,0,15,0,0,0,0,14,0,10,14,0,0,15,0,0,6,0,0,14,15,0,0,10
14,0,0,0,0,10,10,10,0,10,0,0,14,0,0,0,0,0,10,0,0,0,0,0,9,7,0,0,0,0,0,14
10,0,0,0,0,10,0,0,10,0,0,0,0,0,10,0,0,14,15,0,0,0,17,0,0,6,0,0,0,12,0,10
10,14,0,0,0,0,0,0,0,0,0,13,0,0,0,0,10,0,0,0,0,0,8,7,8,9,8,7,0,10,14,0
0,0,10,0,12,0,0,18,0,0,0,0,10,14,0,0,0,13,0,0,0,0,0,6,0,0,0,6,0,0,10,14
0,0,0,10,10,2,2,2,2,10,14,0,0,0,0,0,10,14,0,0,0,0,0,32,0,0,0,6,0,0,0,10
10,0,14,0,10,3,3,3,10,10,0,10,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,6,12,0,0,10
10,0,10,0,10,10,10,10,10,0,0,0,0,0,0,0,14,0,0,10,10,4,4,4,4,4,4,10,10,0,0,14
14,10,0,0,0,14,10,10,0,0,10,0,14,10,0,0,0,10,14,0,10,5,5,5,5,5,10,10,0,14,0,0
0,0,0,10,0,0,0,0,0,14,0,0,0,0,14,0,0,10,0,0,14,10,10,5,5,10,10,0,0,0,0,10
10,0,14,0,0,10,0,0,10,10,0,14,0,0,0,10,0,0,0,10,0,0,0,10,10,14,0,0,10,0,10,14
14,0,10,0,14,0,0,14,10,0,0,0,10,8,7,8,0,14,0,0,0,10,0,0,0,0,0,0,0,0,0,0
10,0,0,0,0,0,10,0,0,14,10,0,15,0,6,0,10,0,10,0,14,0,0,14,10,0,0,10,0,14,0,10
0,10,14,0,10,0,14,0,10,0,14,0,0,0,6,41,15,0,10,14,10,0,10,10,0,14,14,0,10,0,0,10
10,10,10,14,14,10,10,0,0,10,0,0,0,0,6,40,0,0,0,0,15,0,14,14,0,0,10,0,14,0,14,10
10,0,10,10,10,0,10,10,0,15,0,0,0,0,31,40,0,0,0,0,0,0,10,0,10,0,14,0,0,10,0,14
10,10,14,10,10,0,15,15,0,0,0,0,16,12,36,37,12,0,0,17,0,0,15,0,0,10,0,10,10,14,14,10
10,14,0,0,15,0,0,0,0,0,0,13,14,10,10,10,10,0,0,0,0,0,0,0,0,0,0,15,10,0,10,0
0,42,19,0,0,0,0,0,0,0,12,10,10,0,10,10,10,10,0,0,0,0,0,13,0,0,0,0,0,0,15,0
10,10,10,4,4,4,4,4,4,4,10,10,10,10,10,10,0,10,4,4,4,4,4,10,4,4,4,4,4,10,4,4
0,10,10,5,5,5,5,5,5,5,10,0,10,10,0,10,10,10,10,5,5,5,5,10,10,5,5,5,5,5,5,5
